id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety
2876-P,38,314.7020559158176,ESAOS,New York,New York,France,National Pumpkin Festival,1359 H,1463 Q,248,340,-10,Lumina
2780-P,25,313.26913923956454,AJZTE,Paris,Florida,USA,National Pumpkin Festival,1231 K,1161 I,245,322,-1,Knucklehead
2680-P,94,327.4802435990423,XIHZA,Houston,New York,UK,National Pumpkin Festival,1367 D,1304 F,237,302,7,Long Island Cheese
2201-P,59,324.0213818848133,DPDCH,Los Angeles,Texas,Canada,Local Pumpkin Festival,1547 R,1949 K,232,286,15,Long Island Cheese
2763-P,5,310.49376457277685,FMTJS,Nottingham,Texas,UK,Regional Pumpkin Festival,1951 Q,1310 V,252,365,-14,Jarrahdale
2128-P,67,310.2899548718706,RBEEW,New York,Texas,France,Local Pumpkin Festival,1658 D,1231 H,234,292,2,Lumina
2772-P,57,313.19996842518447,QBRQG,Houston,New York,Australia,Regional Pumpkin Festival,1732 A,1856 F,242,328,1,Lumina
2637-P,37,323.7806145930663,EFHEU,Chicago,Texas,UK,National Pumpkin Festival,1180 Y,1316 M,243,314,3,Lumina
2451-P,17,318.007898860611,KJFCA,Chicago,New York,Mexico,National Pumpkin Festival,1473 Z,2000 K,236,313,2,Long Island Cheese
2868-P,74,310.14720367640257,MQFIJ,Nottingham,Texas,France,Local Pumpkin Festival,1396 A,1107 L,254,378,-19,Jarrahdale
2065-P,71,309.0766256447881,UUGTV,Los Angeles,Florida,Mexico,National Pumpkin Festival,1510 G,1982 C,-4,-4,4,Jarrahdale
2948-P,17,316.3759676543996,TTLGR,Paris,New York,Canada,Regional Pumpkin Festival,1606 R,1220 O,250,332,-9,Long Island Cheese
2925-P,87,320.8969392757863,WICEZ,Nottingham,California,China,Regional Pumpkin Festival,1372 F,1369 V,250,341,-11,Long Island Cheese
2521-P,32,321.9399002235383,ZPRXK,Nottingham,Florida,UK,Local Pumpkin Festival,1864 B,1927 Y,232,297,5,Long Island Cheese
2442-P,91,321.3038988523185,MCEJY,New York,California,France,National Pumpkin Festival,1497 A,1112 Y,227,270,22,Lumina
2319-P,2,317.2969406861812,JWXVP,New York,New York,USA,Regional Pumpkin Festival,1219 Q,1615 Z,-3,5,0,Lumina
2571-P,91,320.26467480510473,TEXCC,Paris,California,China,Local Pumpkin Festival,1389 T,1991 Y,210,225,44,Knucklehead
2904-P,88,314.10205109603703,XPMEQ,Paris,California,UK,National Pumpkin Festival,1782 Z,1556 R,237,313,4,Jarrahdale
2495-P,4,314.68093817215413,ZHRXD,Chicago,Texas,Australia,National Pumpkin Festival,1629 O,1399 B,253,377,-16,Long Island Cheese
2922-P,26,316.39564133249223,PNFHO,Houston,New York,China,Local Pumpkin Festival,1605 G,1790 L,231,284,6,Long Island Cheese
2163-P,68,301.8857618626207,UPTJI,Nottingham,Florida,France,Regional Pumpkin Festival,1465 V,1617 U,248,337,-9,Lumina
2799-P,58,315.7010178854689,BJFCE,Los Angeles,New York,China,Local Pumpkin Festival,1720 E,1607 S,5,-5,0,Jarrahdale
2934-P,69,297.22479984443635,LFOQA,Los Angeles,New York,France,Regional Pumpkin Festival,1022 K,1675 A,-4,1,-5,Long Island Cheese
2610-P,9,296.3796057783067,XUFFU,Houston,Florida,UK,Regional Pumpkin Festival,1415 U,1841 L,2,-1,5,Knucklehead
2799-P,98,307.0527550606057,YHLYD,Los Angeles,Texas,China,National Pumpkin Festival,1662 J,1989 R,246,322,-2,Jarrahdale
2267-P,67,297.9907515792176,SKZNM,Chicago,Texas,USA,Local Pumpkin Festival,1119 I,1126 K,252,370,-22,Jarrahdale
2398-P,27,311.35775153618306,KHPXZ,Chicago,California,Mexico,Regional Pumpkin Festival,1306 K,1992 V,4,2,5,Lumina
2517-P,1,304.5471270978451,APMTN,Nottingham,California,France,Local Pumpkin Festival,1917 Y,1790 Z,238,307,1,Lumina
2764-P,55,297.6060560407117,VXMEK,Nottingham,New York,Australia,Local Pumpkin Festival,1357 N,1949 S,244,328,-3,Lumina
2407-P,76,294.2657968942076,TVQTO,Nottingham,Texas,UK,Regional Pumpkin Festival,1319 O,1894 T,5,-2,-3,Knucklehead
2326-P,32,307.46132863033563,IGFDO,New York,New York,Australia,Regional Pumpkin Festival,1246 W,1718 F,-1,3,-1,Jarrahdale
2482-P,19,297.6118888175115,WGACE,Nottingham,Texas,Australia,National Pumpkin Festival,1980 L,1577 M,236,315,-3,Knucklehead
2129-P,82,294.1131606698036,MUYQZ,Houston,California,China,Local Pumpkin Festival,1535 T,1800 D,230,285,4,Long Island Cheese
2710-P,60,293.12521274667233,DZYVH,New York,Texas,France,National Pumpkin Festival,1973 J,1765 Q,227,270,10,Jarrahdale
2318-P,1,300.068522089161,VMZIN,Chicago,New York,Mexico,Local Pumpkin Festival,1876 W,1209 Q,236,313,-8,Long Island Cheese
2040-P,83,300.64260153193027,CBNBK,Los Angeles,California,Australia,Local Pumpkin Festival,1219 K,1302 T,240,331,-10,Long Island Cheese
2608-P,43,295.6310661062598,GYVIG,Nottingham,California,UK,Local Pumpkin Festival,1034 Z,1911 M,239,303,4,Long Island Cheese
2165-P,57,302.49854202140125,MPVJW,Chicago,Florida,France,Local Pumpkin Festival,1768 K,1929 Y,243,323,-7,Lumina
2306-P,71,304.2206970011815,NDYBA,Paris,New York,UK,Local Pumpkin Festival,1850 G,1416 G,5,-3,-1,Jarrahdale
2232-P,82,297.67530338000506,ZIYBQ,Houston,California,Australia,National Pumpkin Festival,1240 Z,1897 L,239,308,-2,Knucklehead
2237-P,64,296.11991053149103,GULRT,Paris,Texas,Mexico,Local Pumpkin Festival,1098 U,1103 H,233,290,4,Long Island Cheese
2535-P,69,299.5865482278168,ZNIMC,Los Angeles,California,China,National Pumpkin Festival,1390 U,1607 B,240,293,1,Knucklehead
2861-P,81,293.0019121207297,WXPTF,Houston,Florida,Canada,Regional Pumpkin Festival,1190 W,1104 R,232,295,-5,Long Island Cheese
2121-P,27,285.27933012880385,JXQZT,Nottingham,Florida,France,Local Pumpkin Festival,1544 Z,1023 V,3,-1,5,Jarrahdale
2582-P,83,280.74311606772244,JAEJC,Houston,Florida,Canada,Regional Pumpkin Festival,1950 V,1636 T,214,231,23,Lumina
2014-P,54,295.07661233562976,IYNBA,Houston,New York,Mexico,Regional Pumpkin Festival,1716 C,1802 Z,-1,4,-2,Jarrahdale
2959-P,29,277.56231079399583,TTZEM,Houston,Texas,China,Local Pumpkin Festival,1751 Z,1161 C,3,5,1,Long Island Cheese
2534-P,11,275.1744625583291,IETFS,New York,New York,Canada,Regional Pumpkin Festival,1131 J,1981 N,1,-1,-5,Long Island Cheese
2245-P,6,275.12050524447113,KLODO,Houston,California,USA,Local Pumpkin Festival,1101 G,1227 H,235,279,8,Lumina
2240-P,4,281.67280327156186,YOJSI,Chicago,Texas,Canada,National Pumpkin Festival,1535 L,1773 A,233,304,-5,Knucklehead
2601-P,61,277.3749677846208,CQRDM,New York,Florida,Australia,Regional Pumpkin Festival,1129 Z,1842 C,-1,-2,1,Knucklehead
2969-P,33,292.6067671498284,ECMDJ,Houston,Texas,Australia,National Pumpkin Festival,1455 D,1771 T,238,302,-4,Lumina
2567-P,1,276.38746558874846,OXQLW,Los Angeles,New York,China,National Pumpkin Festival,1733 L,1250 K,254,376,-27,Knucklehead
2171-P,30,289.31384878028183,ZCSGE,Nottingham,New York,Canada,Local Pumpkin Festival,1235 V,1499 A,242,304,-7,Long Island Cheese
2149-P,90,272.1909520626068,QUMAX,Chicago,Florida,USA,Regional Pumpkin Festival,1138 C,1361 S,227,276,1,Long Island Cheese
2145-P,35,272.25502892769873,HJDXE,Nottingham,California,USA,National Pumpkin Festival,1623 K,1152 B,232,274,2,Lumina
2090-P,5,288.7006699834019,QPMKG,Los Angeles,Texas,Canada,National Pumpkin Festival,1690 U,1859 T,224,256,5,Knucklehead
2659-P,21,281.7936864690855,BEAGL,Paris,Texas,France,National Pumpkin Festival,1869 D,1131 C,236,289,1,Jarrahdale
2361-P,52,283.2508577089757,EAVEN,Paris,California,UK,Local Pumpkin Festival,1418 K,1480 Z,225,262,4,Lumina
2193-P,96,274.3110709905624,JKCVG,Nottingham,Texas,Canada,National Pumpkin Festival,1705 L,1217 I,231,284,-9,Long Island Cheese
2396-P,18,268.3605456650257,NCAHW,Los Angeles,California,UK,Regional Pumpkin Festival,1858 W,1320 N,-3,3,0,Jarrahdale
2281-P,86,268.034049865976,TJLEA,Nottingham,Florida,Australia,Regional Pumpkin Festival,1663 O,1114 Q,1,-1,2,Knucklehead
2333-P,95,278.43873792141676,VKAFR,Houston,New York,France,National Pumpkin Festival,1565 G,1186 T,215,227,18,Jarrahdale
2734-P,46,276.96958148665726,FCLLJ,Paris,Texas,USA,Local Pumpkin Festival,1720 T,1110 T,-5,-3,5,Knucklehead
2821-P,39,282.1947123017162,SCOYV,Nottingham,Texas,Canada,National Pumpkin Festival,1116 G,1313 C,5,2,-3,Knucklehead
2909-P,4,271.7645912375301,RJUSF,Nottingham,Florida,UK,Local Pumpkin Festival,1211 K,1167 F,216,228,19,Lumina
2556-P,87,270.1053962511942,BKEOM,Paris,Florida,USA,Regional Pumpkin Festival,1759 I,1424 V,-1,-4,2,Long Island Cheese
2000-P,77,265.0730811357498,FIQYM,Paris,Florida,UK,Local Pumpkin Festival,1329 U,1716 H,236,291,-8,Knucklehead
2147-P,76,262.9959280695766,BVGTB,Houston,New York,France,National Pumpkin Festival,1159 X,1048 Q,244,318,-19,Jarrahdale
2446-P,46,265.6383473286405,CAYTQ,Paris,Florida,UK,Regional Pumpkin Festival,1128 S,1507 R,226,254,2,Lumina
2646-P,23,278.9313353234902,HVXMX,Chicago,Texas,UK,Regional Pumpkin Festival,1475 O,1927 B,208,210,29,Jarrahdale
2078-P,20,266.63308775704354,YGFCK,Nottingham,Florida,UK,Local Pumpkin Festival,1012 G,1916 A,222,262,-2,Jarrahdale
2722-P,92,258.3453159732744,IKDBK,New York,New York,Mexico,Regional Pumpkin Festival,1585 F,1458 R,229,273,-2,Knucklehead
2535-P,28,269.7813387159258,YTJDB,Chicago,Florida,Canada,National Pumpkin Festival,1852 U,1468 E,225,259,1,Long Island Cheese
2617-P,28,267.7720930259675,MCWOR,Paris,Florida,China,Local Pumpkin Festival,1899 B,1250 P,224,266,-3,Knucklehead
2649-P,99,265.4106776211411,CGLPR,Chicago,New York,Mexico,Regional Pumpkin Festival,1352 V,1382 T,227,257,1,Long Island Cheese
2012-P,41,269.0171715086326,HHTPP,Houston,Florida,France,Regional Pumpkin Festival,1860 A,1684 D,198,192,34,Jarrahdale
2860-P,46,249.77343781944364,SKAUW,Chicago,California,Australia,Local Pumpkin Festival,1266 I,1478 U,219,247,7,Lumina
2416-P,5,247.1569642778486,AIXII,New York,Florida,China,National Pumpkin Festival,1721 Y,1592 Z,-4,4,5,Long Island Cheese
2361-P,95,252.35682223644108,IPCZV,Paris,New York,Mexico,Regional Pumpkin Festival,1498 O,1059 K,214,221,15,Lumina
2512-P,40,252.11576328799129,BQQRJ,Chicago,Texas,Mexico,National Pumpkin Festival,1388 A,1946 H,222,259,3,Long Island Cheese
2945-P,92,259.13769531436265,OBRTW,Nottingham,California,France,National Pumpkin Festival,1719 J,1303 W,210,232,10,Lumina
2246-P,24,245.22691405192018,MDPGL,Paris,New York,Australia,Local Pumpkin Festival,1357 W,1649 G,222,258,-1,Jarrahdale
2433-P,79,246.45082760695368,JVUOV,Chicago,New York,UK,National Pumpkin Festival,1552 I,1917 Z,207,202,26,Lumina
2349-P,38,246.19919049553573,ENWGY,Houston,Florida,USA,Local Pumpkin Festival,1743 V,1449 R,236,287,-13,Jarrahdale
2533-P,80,241.98459967039526,ADHIK,Nottingham,Texas,UK,Regional Pumpkin Festival,1750 C,1457 N,224,250,-2,Long Island Cheese
2716-P,43,240.22305438108742,QVUGU,New York,Florida,UK,Local Pumpkin Festival,1543 B,1058 B,220,240,4,Jarrahdale
2932-P,43,241.77614850271493,QEJXP,Chicago,Texas,UK,National Pumpkin Festival,1383 B,1208 J,219,245,7,Long Island Cheese
2040-P,80,248.01273957815022,SVXCM,Chicago,New York,Australia,Local Pumpkin Festival,1498 A,1383 M,1,3,-5,Lumina
2807-P,32,245.63860491570085,JWPTW,Chicago,Texas,France,Regional Pumpkin Festival,1799 G,1351 A,2,-4,-5,Long Island Cheese
2425-P,17,254.0308079374954,VGREE,Houston,Texas,Mexico,Regional Pumpkin Festival,1084 Z,1395 H,263,422,-40,Long Island Cheese
2473-P,40,255.93761521205306,YJYTB,Chicago,New York,Canada,Regional Pumpkin Festival,1024 F,1578 F,225,245,4,Knucklehead
2433-P,51,247.28907829988748,NZTGM,Chicago,Florida,USA,Regional Pumpkin Festival,1395 K,1048 Q,216,224,4,Lumina
2653-P,68,244.56367527972907,XEWOE,Los Angeles,Texas,Australia,National Pumpkin Festival,1309 I,1460 Q,224,242,1,Knucklehead
2648-P,12,241.63274804782122,DKTXR,New York,New York,Canada,National Pumpkin Festival,1317 W,1671 M,252,354,-31,Jarrahdale
2962-P,62,248.0324271786958,HFDXD,Nottingham,California,USA,Local Pumpkin Festival,1986 W,1961 Z,226,265,-5,Lumina
2305-P,4,234.93081733677536,HVTXF,Los Angeles,California,Australia,National Pumpkin Festival,1498 H,1497 A,232,286,-20,Long Island Cheese
2550-P,35,240.25876683183014,TSJSB,Chicago,Texas,UK,Local Pumpkin Festival,1357 P,1091 R,219,248,-7,Knucklehead
2241-P,34,234.42178452126683,YRYWU,Nottingham,New York,China,Local Pumpkin Festival,1851 N,1239 S,212,223,7,Long Island Cheese
2444-P,9,237.4275853458792,RJZCK,Nottingham,New York,Mexico,Local Pumpkin Festival,1745 W,1870 R,4,-4,4,Jarrahdale
2347-P,66,238.26652538590133,DGDBD,Paris,California,Mexico,National Pumpkin Festival,1733 P,1424 C,-2,-1,0,Knucklehead
2817-P,25,244.47349489387125,GDYOH,Houston,California,Australia,Local Pumpkin Festival,1792 S,1756 M,218,235,7,Knucklehead
2899-P,91,237.01900184433907,NPUDP,Houston,Texas,Mexico,Local Pumpkin Festival,1858 K,1778 F,-3,-2,4,Long Island Cheese
2952-P,37,241.02122746687382,LSKYI,Nottingham,Texas,UK,Regional Pumpkin Festival,1079 C,1945 X,2,1,-1,Long Island Cheese
2045-P,20,241.9774743759632,OENGM,Los Angeles,Florida,Canada,National Pumpkin Festival,1165 K,1244 M,-3,3,1,Jarrahdale
2101-P,4,238.2029918476939,QIORJ,Chicago,Texas,France,National Pumpkin Festival,1340 W,1276 A,10,1,-5,Jarrahdale
2503-P,58,230.58621202781796,DPIGD,Paris,Texas,Canada,Local Pumpkin Festival,1210 O,1529 K,218,234,-1,Long Island Cheese
2573-P,47,224.43262564577162,AIPUK,Chicago,California,UK,National Pumpkin Festival,1799 Z,1120 I,219,252,-3,Jarrahdale
2407-P,75,228.71135030779988,TFVOL,Nottingham,California,USA,Local Pumpkin Festival,1792 G,1147 J,222,233,-6,Long Island Cheese
2522-P,99,226.21578082814813,IDFGG,Los Angeles,Texas,Mexico,Regional Pumpkin Festival,1993 U,1259 A,227,262,-15,Knucklehead
2923-P,97,239.90836026109756,NNRDS,New York,Florida,France,National Pumpkin Festival,1048 T,1227 M,216,229,1,Jarrahdale
2067-P,20,233.7847970282659,GBOSE,Houston,New York,Australia,Local Pumpkin Festival,1267 B,1960 R,225,244,-2,Long Island Cheese
2466-P,75,220.69198907352984,OGSCN,Paris,California,UK,National Pumpkin Festival,1623 L,1400 Y,224,241,-7,Jarrahdale
2247-P,67,220.59229692276568,VNOEC,Chicago,Texas,China,Local Pumpkin Festival,1537 W,1229 I,216,229,3,Lumina
2562-P,24,226.84743098113685,OESAS,Nottingham,New York,France,Local Pumpkin Festival,1880 B,1094 E,5,-1,5,Long Island Cheese
2289-P,21,222.43967191223055,JYMOK,Houston,California,Canada,Regional Pumpkin Festival,1811 X,1014 N,2,0,3,Lumina
2227-P,8,220.14579884894192,UAYIG,Los Angeles,California,China,Local Pumpkin Festival,1658 C,1401 O,214,231,-4,Lumina
2327-P,31,235.6715253073722,AYVIL,Houston,New York,Australia,National Pumpkin Festival,1666 L,1005 Z,0,5,5,Jarrahdale
2076-P,36,216.93310955446213,EGASE,Nottingham,New York,France,Regional Pumpkin Festival,2000 J,1059 D,211,220,2,Knucklehead
2679-P,35,226.36411647684872,IFNZR,New York,New York,Canada,Local Pumpkin Festival,1625 L,1118 M,212,211,11,Lumina
2666-P,41,224.4148677662015,KXMGL,Nottingham,Florida,France,National Pumpkin Festival,1282 B,1681 S,207,218,-2,Lumina
2721-P,63,228.37799181602895,XLPCO,Nottingham,Florida,Mexico,National Pumpkin Festival,1768 Q,1580 Q,217,224,-3,Jarrahdale
2824-P,13,226.1655760621652,FSDFJ,New York,Florida,China,Local Pumpkin Festival,1867 K,1594 Q,209,210,10,Lumina
2078-P,86,226.6642360407859,TLCRD,Nottingham,New York,Canada,Local Pumpkin Festival,1387 J,1996 L,0,-4,-4,Knucklehead
2054-P,25,212.04445654619485,URWXA,New York,California,Mexico,Regional Pumpkin Festival,1559 B,1100 X,1,5,5,Jarrahdale
2475-P,62,211.70112013284117,AOCCR,New York,California,USA,Regional Pumpkin Festival,1696 Q,1885 V,-3,3,-3,Lumina
2939-P,51,210.45649684891106,CSNIT,Los Angeles,Texas,China,Regional Pumpkin Festival,1077 Z,1153 E,202,189,17,Long Island Cheese
2434-P,30,209.25765365548432,TCUCL,Nottingham,Florida,Australia,Local Pumpkin Festival,1495 B,1267 D,214,219,4,Lumina
2800-P,59,219.2751646621153,EMKTA,New York,New York,Australia,Regional Pumpkin Festival,1401 P,1824 B,219,237,-5,Lumina
2744-P,70,211.9279465304315,YQMVT,Nottingham,California,Australia,National Pumpkin Festival,1928 G,1037 X,0,5,1,Long Island Cheese
2604-P,13,215.96066808979958,VNYOR,Los Angeles,California,China,National Pumpkin Festival,1093 Z,1774 R,199,186,14,Knucklehead
2778-P,5,216.7826102124527,WFEHV,Chicago,Texas,France,National Pumpkin Festival,1326 C,1923 O,194,187,12,Knucklehead
2000-P,42,207.6716848799959,VAGQS,Houston,California,China,Regional Pumpkin Festival,1653 P,1397 S,221,234,-3,Lumina
2353-P,92,220.03247382231058,BTYLD,New York,New York,Mexico,Local Pumpkin Festival,1890 G,1996 K,-5,-5,3,Knucklehead
2465-P,3,203.51233601011336,GHJSK,Chicago,California,China,Regional Pumpkin Festival,1336 J,1022 F,216,219,-3,Long Island Cheese
2416-P,12,214.5916974004358,CMKCH,Chicago,Florida,Canada,Regional Pumpkin Festival,1542 A,1377 A,212,225,-7,Jarrahdale
2487-P,65,218.4138457449153,DBGJG,Paris,California,Australia,Regional Pumpkin Festival,1323 Q,1558 I,211,222,-5,Jarrahdale
2781-P,53,213.5775641305372,INYHG,Paris,California,USA,Regional Pumpkin Festival,1248 W,1313 S,223,234,-9,Knucklehead
2423-P,56,213.56818262767047,AQZBD,Los Angeles,Texas,Mexico,National Pumpkin Festival,1337 C,1446 X,211,212,6,Jarrahdale
2472-P,80,211.09543103631586,QCJGB,Houston,Florida,China,Regional Pumpkin Festival,1382 Y,1960 V,198,188,12,Jarrahdale
2560-P,33,215.01628395635635,OQDBG,Houston,Florida,Mexico,Regional Pumpkin Festival,1858 D,1595 K,206,207,-2,Lumina
2172-P,42,219.75384456571192,GFOLI,New York,Florida,UK,Local Pumpkin Festival,1435 Z,1575 G,210,222,-6,Long Island Cheese
2066-P,51,200.01998446326704,NXMAO,New York,New York,China,Local Pumpkin Festival,1782 I,1380 H,-1,1,4,Long Island Cheese
2293-P,93,210.68718453496695,ZNABI,Chicago,Texas,Canada,National Pumpkin Festival,1580 K,1371 P,220,243,-17,Jarrahdale
2528-P,16,205.91481238417327,CPLKK,New York,Texas,China,National Pumpkin Festival,1482 A,1532 D,222,263,-18,Jarrahdale
2267-P,21,203.97455800976604,UNENV,Nottingham,Texas,Mexico,National Pumpkin Festival,1715 O,1098 S,199,183,6,Jarrahdale
2052-P,47,201.3486752351746,DGFEX,Paris,Texas,USA,National Pumpkin Festival,1718 C,1716 M,201,171,13,Knucklehead
2966-P,36,203.40166852530092,CNBCL,Chicago,New York,Mexico,Regional Pumpkin Festival,1324 T,1002 N,195,180,16,Lumina
2976-P,74,196.5467895930633,ECMBM,Nottingham,California,Australia,National Pumpkin Festival,1170 C,1500 O,204,212,-2,Knucklehead
2174-P,49,191.25334673468024,NNXLF,Paris,Texas,Australia,Regional Pumpkin Festival,1195 T,1108 S,197,185,5,Knucklehead
2370-P,46,210.4248321261257,BZINY,Paris,Texas,France,National Pumpkin Festival,1909 K,1926 O,3,1,3,Lumina
2502-P,85,193.85890182852745,XREPD,Houston,New York,UK,Regional Pumpkin Festival,1058 F,1230 T,189,155,29,Knucklehead
2401-P,96,191.1600541304797,IRJMA,Nottingham,Texas,Australia,Regional Pumpkin Festival,1350 P,1789 D,11,-4,3,Knucklehead
2049-P,22,196.0788817593828,EUDPM,Houston,New York,USA,Local Pumpkin Festival,1284 B,1715 L,191,168,18,Knucklehead
2908-P,46,189.52491137757897,RUODO,Los Angeles,Florida,France,National Pumpkin Festival,1579 I,1208 H,215,212,-4,Jarrahdale
2200-P,100,197.06698442213238,HUAOU,Los Angeles,Texas,USA,Regional Pumpkin Festival,1935 A,1179 P,213,225,-10,Jarrahdale
2320-P,14,193.47508745174855,UGNZH,Los Angeles,Florida,USA,Local Pumpkin Festival,1663 P,1465 A,211,213,-10,Lumina
2483-P,18,189.47687568292022,NIMMS,Paris,Texas,France,Local Pumpkin Festival,1620 W,1934 L,217,218,-12,Jarrahdale
2582-P,100,188.0005211494863,SIIAD,New York,New York,UK,Local Pumpkin Festival,1386 O,1177 S,208,207,-1,Knucklehead
2658-P,12,206.626670637168,QTTDA,Los Angeles,Florida,France,Local Pumpkin Festival,1425 P,1139 N,-5,-3,-2,Lumina
2428-P,5,189.9223810005933,JWJIR,Los Angeles,Florida,USA,National Pumpkin Festival,1648 N,1190 A,211,216,-14,Jarrahdale
2177-P,79,185.88909115102143,KDHBF,Chicago,Texas,USA,Regional Pumpkin Festival,1768 E,1144 C,198,188,4,Knucklehead
2248-P,65,199.42448341753334,ARMQQ,Houston,California,USA,Regional Pumpkin Festival,1989 M,1213 W,211,218,-10,Long Island Cheese
2538-P,74,197.15099910330028,ULUNP,Houston,California,China,National Pumpkin Festival,1222 C,1453 U,0,-2,5,Knucklehead
2102-P,8,201.77428801171482,TFBKZ,Nottingham,California,China,National Pumpkin Festival,1924 P,1322 H,204,192,1,Long Island Cheese
2011-P,70,191.30774697382003,ODZGY,New York,Texas,Canada,National Pumpkin Festival,1579 F,1964 S,203,185,-1,Long Island Cheese
2833-P,28,196.781273053959,UEAXT,Paris,California,France,National Pumpkin Festival,1112 A,1337 D,193,172,7,Lumina
2186-P,85,193.8842592369765,PTLGU,New York,California,UK,National Pumpkin Festival,1599 O,1003 Q,206,216,-11,Jarrahdale
2408-P,85,201.8490224732086,ZLVHC,Houston,Texas,France,Local Pumpkin Festival,1983 Q,1683 K,212,208,-9,Lumina
2177-P,84,187.225698845461,EWKPH,Nottingham,Florida,USA,Regional Pumpkin Festival,1942 U,1345 Z,195,159,17,Jarrahdale
2374-P,75,185.9355452908203,NMJIM,Chicago,Texas,Mexico,Local Pumpkin Festival,1856 K,1594 C,199,175,9,Lumina
2668-P,10,190.16143797710538,DODKW,Nottingham,Florida,Australia,Local Pumpkin Festival,1857 C,1782 I,188,168,16,Long Island Cheese
2545-P,28,189.72838026564568,LQVTH,Chicago,New York,China,National Pumpkin Festival,1643 X,1520 X,189,157,28,Jarrahdale
2939-P,63,196.10895005706698,COHGF,Chicago,Florida,Mexico,Local Pumpkin Festival,1753 Y,1158 D,196,166,14,Long Island Cheese
2626-P,90,179.5072539821267,ONBUN,New York,New York,UK,Local Pumpkin Festival,1116 L,1921 B,184,162,17,Knucklehead
2422-P,27,193.35183184593916,QJJEX,Houston,New York,China,National Pumpkin Festival,1567 O,1357 F,212,206,-9,Lumina
2308-P,93,189.59752279147506,JKQXZ,Nottingham,Texas,France,Regional Pumpkin Festival,1050 Y,1949 Y,-2,-3,3,Knucklehead
2802-P,44,186.92519443091004,YOWQJ,Los Angeles,Florida,USA,Regional Pumpkin Festival,1951 S,1674 Y,205,200,-2,Jarrahdale
2611-P,31,184.50613508913665,HELFP,Los Angeles,California,Canada,Local Pumpkin Festival,1977 J,1052 I,202,205,-11,Jarrahdale
2504-P,47,188.00876537989825,KOMUI,Los Angeles,New York,USA,Regional Pumpkin Festival,1685 K,1861 A,216,217,-10,Jarrahdale
2877-P,4,190.73174716252834,CPPAM,Los Angeles,California,USA,National Pumpkin Festival,1136 Z,1799 C,192,175,-1,Knucklehead
2721-P,63,176.07154207117856,SYDOJ,Chicago,Texas,Canada,Local Pumpkin Festival,1560 P,1745 V,198,188,-1,Long Island Cheese
2084-P,6,188.15233323778958,ADOLE,New York,Florida,China,Local Pumpkin Festival,1091 U,1901 J,-5,-1,-4,Knucklehead
2570-P,100,181.3001702958718,MRYPV,Chicago,New York,China,Regional Pumpkin Festival,1202 P,1744 N,203,197,-12,Jarrahdale
2970-P,44,189.92517887149006,XUWNF,Houston,Florida,Australia,National Pumpkin Festival,1538 E,1590 P,4,3,-5,Knucklehead
2710-P,33,169.56046037003398,TNJFK,Nottingham,Texas,USA,Local Pumpkin Festival,1603 O,1430 D,1,-2,1,Long Island Cheese
2223-P,35,181.86190639529377,GMHEY,Houston,Florida,Mexico,Local Pumpkin Festival,1746 N,1443 C,213,223,-20,Jarrahdale
2452-P,29,172.19603126123548,XHZTF,Paris,California,China,National Pumpkin Festival,1578 D,1434 E,199,184,-5,Knucklehead
2117-P,24,178.3147425064817,YUKBL,Nottingham,California,China,National Pumpkin Festival,1349 H,1878 R,209,200,-12,Knucklehead
2144-P,65,168.14002290647477,UMYVX,New York,California,China,National Pumpkin Festival,1818 I,1282 Z,193,180,-1,Lumina
2310-P,88,175.54706084448844,LFNJG,Paris,Texas,Canada,Regional Pumpkin Festival,1439 G,1021 X,191,171,1,Knucklehead
2073-P,89,167.83349212929608,EBKGO,Los Angeles,Texas,Mexico,Regional Pumpkin Festival,1782 E,1833 H,200,173,-3,Knucklehead
2922-P,56,184.02758415862917,WOILQ,Los Angeles,Florida,Canada,National Pumpkin Festival,1639 H,1663 Q,215,220,-20,Knucklehead
2792-P,76,168.74422476720065,RNCGE,Chicago,Florida,UK,Regional Pumpkin Festival,1455 A,1236 S,187,161,4,Long Island Cheese
2796-P,91,167.81896351091564,VXGNZ,New York,Texas,USA,Regional Pumpkin Festival,1961 P,1059 A,190,158,2,Lumina
2943-P,50,178.8410822795704,KHWNR,Houston,New York,France,Regional Pumpkin Festival,1301 M,1257 C,198,186,-3,Knucklehead
2044-P,18,170.22585253976285,ZVSHV,Los Angeles,Texas,France,National Pumpkin Festival,1758 Y,1619 Q,5,2,0,Knucklehead
2515-P,81,169.01743268035352,AHODY,New York,California,Mexico,Regional Pumpkin Festival,1043 T,1091 T,194,178,3,Knucklehead
2896-P,36,165.69597597714514,YCUIC,Houston,Texas,China,National Pumpkin Festival,1879 H,1855 N,-5,2,3,Long Island Cheese
2788-P,43,176.38403183873743,DNCXQ,Los Angeles,Texas,UK,Local Pumpkin Festival,1904 Y,1983 N,194,165,0,Lumina
2927-P,27,177.22980228438973,PATCM,Los Angeles,Texas,UK,National Pumpkin Festival,1980 F,1727 C,190,151,8,Knucklehead
2058-P,9,175.69310377165675,TNDUY,New York,Florida,UK,Local Pumpkin Festival,1602 F,1318 D,181,142,11,Long Island Cheese
2859-P,61,168.9489644188434,IUOFG,New York,California,China,National Pumpkin Festival,1840 P,1065 D,194,162,5,Long Island Cheese
